source_id,bp_min_flux,bp_max_flux,rp_min_flux,rp_max_flux,percentage_change_bp,percentage_change_rp,max_percentage_change
4038179177173744000,971.1247598385884,109586.31649734598,1389.612185113497,184068.068819759,11184.473533097893,13146.002790679702,13146.002790679702
4038179211535302528,84.3245759592394,725.7302869588616,229.0755392065641,263.25172134323515,760.6391181968864,14.91917568110727,760.6391181968864
4038179383332527872,609.8467244108447,1771.7523767066807,793.4275345454142,5411.935420280821,190.5242097378353,582.0957409023536,582.0957409023536
4038179555150915456,3451.344612551487,4275.520619673292,3913.365330563814,8748.085375241624,23.879852626843693,123.54379507883186,123.54379507883186
4038179623855339136,806.7906958787098,1818.6510751774067,2461.242892683667,9099.068635599233,125.41795343792816,269.6940542783193,269.6940542783193
4038179933108143872,367.17112434121634,2537.2880317714084,527.0396877197566,120863.81562914484,591.0369208155589,22832.583341505753,22832.583341505753
4038180070547113856,5212.667824747813,13191.316848154165,6743.645571274675,12062.40787032891,153.06267906668992,78.87072715846914,153.06267906668992
4038180409787071232,1833.260889592469,6032.269358712179,3202.1261973520527,7668.450125066325,229.04587628295187,139.4799471491045,229.04587628295187
4038180547226023424,7094.126584761728,199025.08841296574,211704.74569159574,448154.27126523084,2705.4910782177767,111.68834444461943,2705.4910782177767
4038180719024724608,3219.6153350518525,7435.356186318248,8414.379338817153,8965.36286183789,130.9392710790558,6.548118415329151,130.9392710790558
4038181028282267776,251.46221345596175,648.3420804478762,411.78101820015695,4590.171364859225,157.82882904648397,1014.7117428875879,1014.7117428875879
4038181200056357376,2233.373659703519,156547.247741686,3411.373244963225,160347.79755737248,6909.451690339523,4600.38855449548,6909.451690339523
4038181582314990080,272.0498398056918,457.507802953136,495.92302083421833,3694.2723850761085,68.17058347834543,644.9285937284737,644.9285937284737
4038181715477259392,102.61721436853166,278.0096874678591,220.5348098229989,416.2814973416013,170.9191524819961,88.75999561053811,170.9191524819961
4038181788467216896,1168.5879561399572,2278.2975853138905,1877.5622269335076,5845.056826427888,94.96158362263898,211.3109511142123,211.3109511142123
4038181818556496384,160.50956996115113,216.02389222524096,332.1331862470168,5272.423267636447,34.586300541161634,1487.4424736693422,1487.4424736693422
4038182574445933056,18338.67528485478,38029.20512177683,187412.24660632858,254798.1197834315,107.37160417025169,35.95596040137721,107.37160417025169
4038183059832563072,10384.917756907265,216720.83882638224,140833.29800374515,369907.62286773155,1986.8806465244838,162.65636615134488,1986.8806465244838
4038183158561494400,1067.3827748442375,1928.0840299867302,1643.9702398330976,468963.19443037437,80.63660716916613,28426.25814430712,28426.25814430712
4038183369015060096,774.657936997159,1440.5804165326176,792.0799885660575,7207.396511735293,85.9634230453771,809.9329128088701,809.9329128088701
4038183399080523264,665.1318692381003,807.2799676544299,1100.9872997839543,3404.3438454570573,21.371415953825572,209.2082757108178,209.2082757108178
4038184331088498944,68.43357338517993,216.1193591441238,138.0734085842066,15300.114409467937,215.80896401199317,10981.144853563083,10981.144853563083
4038184670414882816,97.04847227038293,283.97787011813693,238.86106043792338,178730.0808204798,192.61446726019278,74725.95969924919,74725.95969924919
4038184709100087296,3335.8218113173943,100344.95167256777,3077.555445910173,6067.745550443885,2908.1028708466656,97.16120983319527,2908.1028708466656
4038184880844329216,806.6485271306036,1122.7057296091716,336.9429185549319,1948.0229001528974,39.181526011439125,478.1462653993455,478.1462653993455
4038185460663962240,8755.313181818745,24547.528428342095,10621.435279871708,448703.34054452623,180.372933766863,4124.507599221053,4124.507599221053
4038186044779552512,1654.4066181742423,1831.2891422552636,2465.077978949076,170100.63780311708,10.691599159354427,6800.416102683908,6800.416102683908
4038186044804196864,57.219883483118444,139.85988765082405,129.37841306755365,843.5834368301176,144.42532759104068,552.0279672851211,552.0279672851211
4038186289594680064,194.38509144544705,764.4015335463495,364.13161957057014,891.8713338028494,293.24082308075253,144.93103204128673,293.24082308075253
4038186903773059072,1087.1143059417284,140126.2688217582,2403.6471106787476,144311.07701193343,12789.745637223657,5903.837933230662,12789.745637223657
4038186972492101120,123907.19240961937,134196.66131945766,134091.02149653362,291235.1481865166,8.304174043281353,117.19213183415513,117.19213183415513
4038187079922196480,1389.9268096060684,416966.7164698244,147488.22769084567,1964228.001808559,29899.18510730796,1231.7862941073738,29899.18510730796
4038187251667874176,144.31379169156486,289.5015723668955,267.6629022510186,1274.0490474250169,100.60561708865201,375.990149068246,375.990149068246
4038187286027958144,271.6041152819545,1490.7088629820898,383.64102069093093,31363.66036996934,448.85356263272104,8075.262466324358,8075.262466324358
4038187835782896896,83.83328811619371,191.6989398925005,114.74429231255598,691.7813133665533,128.66685084188038,502.8895201882338,502.8895201882338
4038187938915555200,1317.5089263687141,2957.757518810853,1451.0922457556853,1903.186697149071,124.49620337396514,31.155459118172637,124.49620337396514
4038188213739880832,38.353066497060816,147.46950876185394,120.8610174296447,553.5319226362479,284.5051314818732,357.99045416647147,357.99045416647147
